COM,REG,DEP,TNCC,NCC,NCCENR
30216,76,30,0,ROBIAC ROCHESSADOULE,Robiac-Rochessadoule
30217,76,30,0,ROCHEFORT DU GARD,Rochefort-du-Gard
30218,76,30,0,ROCHEGUDE,Rochegude
30219,76,30,0,ROGUES,Rogues
30220,76,30,0,ROQUEDUR,Roquedur
30221,76,30,0,ROQUEMAURE,Roquemaure
30222,76,30,3,ROQUE SUR CEZE,Roque-sur-Cèze
30223,76,30,0,ROUSSON,Rousson
30224,76,30,3,ROUVIERE,Rouvière
30225,76,30,0,SABRAN,Sabran
30226,76,30,0,SAINT ALEXANDRE,Saint-Alexandre
30227,76,30,0,SAINT AMBROIX,Saint-Ambroix
30228,76,30,0,SAINTE ANASTASIE,Sainte-Anastasie
30229,76,30,0,SAINT ANDRE DE MAJENCOULES,Saint-André-de-Majencoules
30230,76,30,0,SAINT ANDRE DE ROQUEPERTUIS,Saint-André-de-Roquepertuis
30231,76,30,0,SAINT ANDRE DE VALBORGNE,Saint-André-de-Valborgne
30232,76,30,0,SAINT ANDRE D OLERARGUES,Saint-André-d'Olérargues
30233,76,30,0,SAINT BAUZELY,Saint-Bauzély
30234,76,30,0,SAINT BENEZET,Saint-Bénézet
30235,76,30,0,SAINT BONNET DU GARD,Saint-Bonnet-du-Gard
30236,76,30,0,SAINT BONNET DE SALENDRINQUE,Saint-Bonnet-de-Salendrinque
30237,76,30,0,SAINT BRES,Saint-Brès
30238,76,30,0,SAINT BRESSON,Saint-Bresson
30239,76,30,0,SAINTE CECILE D ANDORGE,Sainte-Cécile-d'Andorge
30240,76,30,0,SAINT CESAIRE DE GAUZIGNAN,Saint-Césaire-de-Gauzignan
30241,76,30,0,SAINT CHAPTES,Saint-Chaptes
30242,76,30,0,SAINT CHRISTOL DE RODIERES,Saint-Christol-de-Rodières
30243,76,30,0,SAINT CHRISTOL LEZ ALES,Saint-Christol-lez-Alès
30244,76,30,0,SAINT CLEMENT,Saint-Clément
30245,76,30,0,SAINT COME ET MARUEJOLS,Saint-Côme-et-Maruéjols
30246,76,30,0,SAINTE CROIX DE CADERLE,Sainte-Croix-de-Caderle
30247,76,30,0,SAINT DENIS,Saint-Denis
30248,76,30,0,SAINT DEZERY,Saint-Dézéry
30249,76,30,0,SAINT DIONISY,Saint-Dionisy
30250,76,30,0,SAINT ETIENNE DE L OLM,Saint-Étienne-de-l'Olm
30251,76,30,0,SAINT ETIENNE DES SORTS,Saint-Étienne-des-Sorts
30252,76,30,0,SAINT FELIX DE PALLIERES,Saint-Félix-de-Pallières
30253,76,30,0,SAINT FLORENT SUR AUZONNET,Saint-Florent-sur-Auzonnet
30254,76,30,0,SAINT GENIES DE COMOLAS,Saint-Geniès-de-Comolas
30255,76,30,0,SAINT GENIES DE MALGOIRES,Saint-Geniès-de-Malgoirès
30256,76,30,0,SAINT GERVAIS,Saint-Gervais
30257,76,30,0,SAINT GERVASY,Saint-Gervasy
30258,76,30,0,SAINT GILLES,Saint-Gilles
30259,76,30,0,SAINT HILAIRE DE BRETHMAS,Saint-Hilaire-de-Brethmas
30260,76,30,0,SAINT HILAIRE D OZILHAN,Saint-Hilaire-d'Ozilhan
30261,76,30,0,SAINT HIPPOLYTE DE CATON,Saint-Hippolyte-de-Caton
30262,76,30,0,SAINT HIPPOLYTE DE MONTAIGU,Saint-Hippolyte-de-Montaigu
30263,76,30,0,SAINT HIPPOLYTE DU FORT,Saint-Hippolyte-du-Fort
30264,76,30,0,SAINT JEAN DE CEYRARGUES,Saint-Jean-de-Ceyrargues
30265,76,30,0,SAINT JEAN DE CRIEULON,Saint-Jean-de-Crieulon
30266,76,30,0,SAINT JEAN DE MARUEJOLS ET AVEJAN,Saint-Jean-de-Maruéjols-et-Avéjan
30267,76,30,0,SAINT JEAN DE SERRES,Saint-Jean-de-Serres
30268,76,30,0,SAINT JEAN DE VALERISCLE,Saint-Jean-de-Valériscle
30269,76,30,0,SAINT JEAN DU GARD,Saint-Jean-du-Gard
30270,76,30,0,SAINT JEAN DU PIN,Saint-Jean-du-Pin
30271,76,30,0,SAINT JULIEN DE CASSAGNAS,Saint-Julien-de-Cassagnas
30272,76,30,0,SAINT JULIEN DE LA NEF,Saint-Julien-de-la-Nef
30273,76,30,0,SAINT JULIEN DE PEYROLAS,Saint-Julien-de-Peyrolas
30274,76,30,0,SAINT JULIEN LES ROSIERS,Saint-Julien-les-Rosiers
30275,76,30,0,SAINT JUST ET VACQUIERES,Saint-Just-et-Vacquières
30276,76,30,0,SAINT LAURENT D AIGOUZE,Saint-Laurent-d'Aigouze
30277,76,30,0,SAINT LAURENT DE CARNOLS,Saint-Laurent-de-Carnols
30278,76,30,0,SAINT LAURENT DES ARBRES,Saint-Laurent-des-Arbres
30279,76,30,0,SAINT LAURENT LA VERNEDE,Saint-Laurent-la-Vernède
30280,76,30,0,SAINT LAURENT LE MINIER,Saint-Laurent-le-Minier
30281,76,30,0,SAINT MAMERT DU GARD,Saint-Mamert-du-Gard
30282,76,30,0,SAINT MARCEL DE CAREIRET,Saint-Marcel-de-Careiret
30283,76,30,0,SAINT MARTIAL,Saint-Martial
30284,76,30,0,SAINT MARTIN DE VALGALGUES,Saint-Martin-de-Valgalgues
30285,76,30,0,SAINT MAURICE DE CAZEVIEILLE,Saint-Maurice-de-Cazevieille
30286,76,30,0,SAINT MAXIMIN,Saint-Maximin
30287,76,30,0,SAINT MICHEL D EUZET,Saint-Michel-d'Euzet
30288,76,30,0,SAINT NAZAIRE,Saint-Nazaire
30289,76,30,0,SAINT NAZAIRE DES GARDIES,Saint-Nazaire-des-Gardies
30290,76,30,0,SAINT PAULET DE CAISSON,Saint-Paulet-de-Caisson
30291,76,30,0,SAINT PAUL LA COSTE,Saint-Paul-la-Coste
30292,76,30,0,SAINT PONS LA CALM,Saint-Pons-la-Calm
30293,76,30,0,SAINT PRIVAT DE CHAMPCLOS,Saint-Privat-de-Champclos
30294,76,30,0,SAINT PRIVAT DES VIEUX,Saint-Privat-des-Vieux
30295,76,30,0,SAINT QUENTIN LA POTERIE,Saint-Quentin-la-Poterie
30296,76,30,0,SAINT ROMAN DE CODIERES,Saint-Roman-de-Codières
30297,76,30,0,SAINT SAUVEUR CAMPRIEU,Saint-Sauveur-Camprieu
30298,76,30,0,SAINT SEBASTIEN D AIGREFEUILLE,Saint-Sébastien-d'Aigrefeuille
30299,76,30,0,SAINT SIFFRET,Saint-Siffret
30300,76,30,0,SAINT THEODORIT,Saint-Théodorit
30301,76,30,0,SAINT VICTOR DES OULES,Saint-Victor-des-Oules
30302,76,30,0,SAINT VICTOR LA COSTE,Saint-Victor-la-Coste
30303,76,30,0,SAINT VICTOR DE MALCAP,Saint-Victor-de-Malcap
30304,76,30,0,SALAZAC,Salazac
30305,76,30,0,SALINDRES,Salindres
30306,76,30,0,SALINELLES,Salinelles
30307,76,30,4,SALLES DU GARDON,Salles-du-Gardon
30308,76,30,0,SANILHAC SAGRIES,Sanilhac-Sagriès
30309,76,30,0,SARDAN,Sardan
30310,76,30,0,SAUMANE,Saumane
30311,76,30,0,SAUVE,Sauve
30312,76,30,0,SAUVETERRE,Sauveterre
30313,76,30,0,SAUZET,Sauzet
30314,76,30,0,SAVIGNARGUES,Savignargues
30315,76,30,0,SAZE,Saze
30316,76,30,0,SENECHAS,Sénéchas
30317,76,30,0,SERNHAC,Sernhac
30318,76,30,0,SERVAS,Servas
30319,76,30,0,SERVIERS ET LABAUME,Serviers-et-Labaume
30320,76,30,0,SEYNES,Seynes
30321,76,30,0,SOMMIERES,Sommières
30322,76,30,0,SOUDORGUES,Soudorgues
30323,76,30,0,SOUSTELLE,Soustelle
30324,76,30,0,SOUVIGNARGUES,Souvignargues
30325,76,30,0,SUMENE,Sumène
30326,76,30,0,TAVEL,Tavel
30327,76,30,0,THARAUX,Tharaux
30328,76,30,0,THEZIERS,Théziers
30329,76,30,0,THOIRAS,Thoiras
30330,76,30,0,TORNAC,Tornac
30331,76,30,0,TRESQUES,Tresques
30332,76,30,0,TREVES,Trèves
30333,76,30,1,UCHAUD,Uchaud
30334,76,30,1,UZES,Uzès
30335,76,30,0,VABRES,Vabres
30336,76,30,0,VALLABREGUES,Vallabrègues
30337,76,30,0,VALLABRIX,Vallabrix
30338,76,30,0,VALLERARGUES,Vallérargues
30339,76,30,0,VAL D AIGOUAL,Val-d'Aigoual
30340,76,30,0,VALLIGUIERES,Valliguières
30341,76,30,0,VAUVERT,Vauvert
30342,76,30,0,VENEJAN,Vénéjan
30343,76,30,0,VERFEUIL,Verfeuil
30344,76,30,0,VERGEZE,Vergèze
30345,76,30,3,VERNAREDE,Vernarède
30346,76,30,0,VERS PONT DU GARD,Vers-Pont-du-Gard
30347,76,30,0,VESTRIC ET CANDIAC,Vestric-et-Candiac
30348,76,30,0,VEZENOBRES,Vézénobres
30349,76,30,0,VIC LE FESQ,Vic-le-Fesq
30350,76,30,2,VIGAN,Vigan
30351,76,30,0,VILLENEUVE LES AVIGNON,Villeneuve-lès-Avignon
30352,76,30,0,VILLEVIEILLE,Villevieille
30353,76,30,0,VISSEC,Vissec
30354,76,30,0,MONTAGNAC,Montagnac
30355,76,30,0,SAINT PAUL LES FONTS,Saint-Paul-les-Fonts
30356,76,30,0,RODILHAN,Rodilhan
31001,76,31,1,AGASSAC,Agassac
31002,76,31,1,AIGNES,Aignes
31003,76,31,1,AIGREFEUILLE,Aigrefeuille
31004,76,31,1,AYGUESVIVES,Ayguesvives
31005,76,31,1,ALAN,Alan
31006,76,31,1,ALBIAC,Albiac
31007,76,31,1,AMBAX,Ambax
31008,76,31,1,ANAN,Anan
31009,76,31,1,ANTICHAN DE FRONTIGNES,Antichan-de-Frontignes
31010,76,31,1,ANTIGNAC,Antignac
31011,76,31,1,ARBAS,Arbas
31012,76,31,1,ARBON,Arbon
31013,76,31,1,ARDIEGE,Ardiège
31014,76,31,1,ARGUENOS,Arguenos
31015,76,31,1,ARGUT DESSOUS,Argut-Dessous
31017,76,31,1,ARLOS,Arlos
31018,76,31,1,ARNAUD GUILHEM,Arnaud-Guilhem
31019,76,31,1,ARTIGUE,Artigue
31020,76,31,1,ASPET,Aspet
31021,76,31,1,ASPRET SARRAT,Aspret-Sarrat
31022,76,31,1,AUCAMVILLE,Aucamville
31023,76,31,1,AULON,Aulon
31024,76,31,1,AURAGNE,Auragne
31025,76,31,1,AUREVILLE,Aureville
31026,76,31,1,AURIAC SUR VENDINELLE,Auriac-sur-Vendinelle
31027,76,31,1,AURIBAIL,Auribail
31028,76,31,1,AURIGNAC,Aurignac
31029,76,31,1,AURIN,Aurin
31030,76,31,1,AUSSEING,Ausseing
31031,76,31,1,AUSSON,Ausson
31032,76,31,1,AUSSONNE,Aussonne
31033,76,31,1,AUTERIVE,Auterive
31034,76,31,1,AUZAS,Auzas
31035,76,31,1,AUZEVILLE TOLOSANE,Auzeville-Tolosane
31036,76,31,1,AUZIELLE,Auzielle
31037,76,31,1,AVIGNONET LAURAGAIS,Avignonet-Lauragais
31038,76,31,1,AZAS,Azas
31039,76,31,0,BACHAS,Bachas
31040,76,31,0,BACHOS,Bachos
31041,76,31,0,BAGIRY,Bagiry
31042,76,31,0,BAGNERES DE LUCHON,Bagnères-de-Luchon
31043,76,31,0,BALESTA,Balesta
31044,76,31,0,BALMA,Balma
31045,76,31,0,BARBAZAN,Barbazan
31046,76,31,0,BAREN,Baren
31047,76,31,0,BAX,Bax
31048,76,31,0,BAZIEGE,Baziège
31049,76,31,0,BAZUS,Bazus
31050,76,31,0,BEAUCHALOT,Beauchalot
31051,76,31,0,BEAUFORT,Beaufort
31052,76,31,0,BEAUMONT SUR LEZE,Beaumont-sur-Lèze
31053,76,31,0,BEAUPUY,Beaupuy
31054,76,31,0,BEAUTEVILLE,Beauteville
31055,76,31,0,BEAUVILLE,Beauville
31056,76,31,0,BEAUZELLE,Beauzelle
31057,76,31,0,BELBERAUD,Belberaud
31058,76,31,0,BELBEZE DE LAURAGAIS,Belbèze-de-Lauragais
31059,76,31,0,BELBEZE EN COMMINGES,Belbèze-en-Comminges
31060,76,31,0,BELESTA EN LAURAGAIS,Bélesta-en-Lauragais
31061,76,31,0,BELLEGARDE SAINTE MARIE,Bellegarde-Sainte-Marie
31062,76,31,0,BELLESSERRE,Bellesserre
31063,76,31,0,BENQUE,Benque
31064,76,31,0,BENQUE DESSOUS ET DESSUS,Benque-Dessous-et-Dessus
31065,76,31,0,BERAT,Bérat
31066,76,31,0,BESSIERES,Bessières
31067,76,31,0,BEZINS GARRAUX,Bezins-Garraux
31068,76,31,0,BILLIERE,Billière
31069,76,31,0,BLAGNAC,Blagnac
31070,76,31,0,BLAJAN,Blajan
31071,76,31,0,BOIS DE LA PIERRE,Bois-de-la-Pierre
31072,76,31,0,BOISSEDE,Boissède
31073,76,31,0,BONDIGOUX,Bondigoux
31074,76,31,0,BONREPOS RIQUET,Bonrepos-Riquet
31075,76,31,0,BONREPOS SUR AUSSONNELLE,Bonrepos-sur-Aussonnelle
31076,76,31,0,BORDES DE RIVIERE,Bordes-de-Rivière
31077,76,31,2,BORN,Born
31078,76,31,0,BOUDRAC,Boudrac
31079,76,31,0,BOULOC,Bouloc
31080,76,31,0,BOULOGNE SUR GESSE,Boulogne-sur-Gesse
31081,76,31,0,BOURG D OUEIL,Bourg-d'Oueil
31082,76,31,0,BOURG SAINT BERNARD,Bourg-Saint-Bernard
31083,76,31,0,BOUSSAN,Boussan
31084,76,31,0,BOUSSENS,Boussens
31085,76,31,0,BOUTX,Boutx
31086,76,31,0,BOUZIN,Bouzin
31087,76,31,0,BRAGAYRAC,Bragayrac
31088,76,31,0,BRAX,Brax
31089,76,31,0,BRETX,Bretx
31090,76,31,0,BRIGNEMONT,Brignemont
31091,76,31,0,BRUGUIERES,Bruguières
31092,76,31,0,BURGALAYS,Burgalays
31093,76,31,2,BURGAUD,Burgaud
31094,76,31,0,BUZET SUR TARN,Buzet-sur-Tarn
31095,76,31,0,CABANAC CAZAUX,Cabanac-Cazaux
31096,76,31,0,CABANAC SEGUENVILLE,Cabanac-Séguenville
31097,76,31,2,CABANIAL,Cabanial
31098,76,31,0,CADOURS,Cadours
31099,76,31,0,CAIGNAC,Caignac
31100,76,31,0,CALMONT,Calmont
31101,76,31,0,CAMBERNARD,Cambernard
31102,76,31,0,CAMBIAC,Cambiac
31103,76,31,0,CANENS,Canens
31104,76,31,0,CAPENS,Capens
31105,76,31,0,CARAGOUDES,Caragoudes
31106,76,31,0,CARAMAN,Caraman
31107,76,31,0,CARBONNE,Carbonne
31108,76,31,0,CARDEILHAC,Cardeilhac
31109,76,31,0,CASSAGNABERE TOURNAS,Cassagnabère-Tournas
31110,76,31,0,CASSAGNE,Cassagne
31111,76,31,0,CASTAGNAC,Castagnac
31112,76,31,0,CASTAGNEDE,Castagnède
31113,76,31,0,CASTANET TOLOSAN,Castanet-Tolosan
31114,76,31,0,CASTELBIAGUE,Castelbiague
31115,76,31,0,CASTELGAILLARD,Castelgaillard
31116,76,31,0,CASTELGINEST,Castelginest
31117,76,31,0,CASTELMAUROU,Castelmaurou
31118,76,31,0,CASTELNAU D ESTRETEFONDS,Castelnau-d'Estrétefonds
31119,76,31,0,CASTELNAU PICAMPEAU,Castelnau-Picampeau
31120,76,31,2,CASTERA,Castéra
31121,76,31,0,CASTERA VIGNOLES,Castéra-Vignoles
31122,76,31,0,CASTIES LABRANDE,Casties-Labrande
31123,76,31,0,CASTILLON DE LARBOUST,Castillon-de-Larboust
31124,76,31,0,CASTILLON DE SAINT MARTORY,Castillon-de-Saint-Martory
31125,76,31,0,CATHERVIELLE,Cathervielle
31126,76,31,0,CAUBIAC,Caubiac
31127,76,31,0,CAUBOUS,Caubous
31128,76,31,0,CAUJAC,Caujac
31129,76,31,0,CAZARILH LASPENES,Cazarilh-Laspènes
31130,76,31,0,CAZARIL TAMBOURES,Cazaril-Tambourès
31131,76,31,0,CAZAUNOUS,Cazaunous
31132,76,31,0,CAZAUX LAYRISSE,Cazaux-Layrisse
31133,76,31,0,CAZEAUX DE LARBOUST,Cazeaux-de-Larboust
31134,76,31,0,CAZENEUVE MONTAUT,Cazeneuve-Montaut
31135,76,31,0,CAZERES,Cazères
31136,76,31,0,CEPET,Cépet
31137,76,31,0,CESSALES,Cessales
31138,76,31,0,CHARLAS,Charlas
31139,76,31,0,CHAUM,Chaum
31140,76,31,0,CHEIN DESSUS,Chein-Dessus
31141,76,31,0,CIADOUX,Ciadoux
31142,76,31,0,CIER DE LUCHON,Cier-de-Luchon
31143,76,31,0,CIER DE RIVIERE,Cier-de-Rivière
31144,76,31,0,CIERP GAUD,Cierp-Gaud
31145,76,31,0,CINTEGABELLE,Cintegabelle
31146,76,31,0,CIRES,Cirès
31147,76,31,0,CLARAC,Clarac
31148,76,31,0,CLERMONT LE FORT,Clermont-le-Fort
31149,76,31,0,COLOMIERS,Colomiers
31150,76,31,0,CORNEBARRIEU,Cornebarrieu
31151,76,31,0,CORRONSAC,Corronsac
31152,76,31,0,COUEILLES,Coueilles
31153,76,31,0,COULADERE,Couladère
31155,76,31,0,COURET,Couret
31156,76,31,0,COX,Cox
31157,76,31,0,CUGNAUX,Cugnaux
31158,76,31,0,CUGURON,Cuguron
31159,76,31,2,CUING,Cuing
31160,76,31,0,DAUX,Daux
31161,76,31,0,DEYME,Deyme
31162,76,31,0,DONNEVILLE,Donneville
31163,76,31,0,DREMIL LAFAGE,Drémil-Lafage
31164,76,31,0,DRUDAS,Drudas
31165,76,31,1,EAUNES,Eaunes
31166,76,31,1,EMPEAUX,Empeaux
31167,76,31,1,ENCAUSSE LES THERMES,Encausse-les-Thermes
31168,76,31,1,EOUX,Eoux
31169,76,31,1,ESCALQUENS,Escalquens
31170,76,31,1,ESCANECRABE,Escanecrabe
31171,76,31,1,ESPANES,Espanès
31172,76,31,1,ESPARRON,Esparron
31173,76,31,1,ESPERCE,Esperce
31174,76,31,1,ESTADENS,Estadens
31175,76,31,1,ESTANCARBON,Estancarbon
31176,76,31,1,ESTENOS,Esténos
31177,76,31,1,EUP,Eup
31178,76,31,0,FABAS,Fabas
31179,76,31,2,FAGET,Faget
31180,76,31,0,FALGA,Falga
31181,76,31,2,FAUGA,Fauga
31182,76,31,0,FENOUILLET,Fenouillet
31183,76,31,0,FIGAROL,Figarol
31184,76,31,0,FLOURENS,Flourens
31185,76,31,0,FOLCARDE,Folcarde
31186,76,31,0,FONBEAUZARD,Fonbeauzard
31187,76,31,0,FONSORBES,Fonsorbes
31188,76,31,0,FONTENILLES,Fontenilles
31189,76,31,0,FORGUES,Forgues
31190,76,31,0,FOS,Fos
31191,76,31,0,FOUGARON,Fougaron
31192,76,31,0,FOURQUEVAUX,Fourquevaux
31193,76,31,2,FOUSSERET,Fousseret
31194,76,31,0,FRANCARVILLE,Francarville
31195,76,31,0,FRANCAZAL,Francazal
31196,76,31,0,FRANCON,Francon
31197,76,31,0,FRANQUEVIELLE,Franquevielle
31198,76,31,2,FRECHET,Fréchet
31199,76,31,0,FRONSAC,Fronsac
31200,76,31,0,FRONTIGNAN DE COMMINGES,Frontignan-de-Comminges
31201,76,31,0,FRONTIGNAN SAVES,Frontignan-Savès
31202,76,31,0,FRONTON,Fronton
31203,76,31,0,FROUZINS,Frouzins
31204,76,31,0,FUSTIGNAC,Fustignac
31205,76,31,0,GAGNAC SUR GARONNE,Gagnac-sur-Garonne
31206,76,31,0,GAILLAC TOULZA,Gaillac-Toulza
31207,76,31,0,GALIE,Galié
31208,76,31,0,GANTIES,Ganties
31209,76,31,0,GARAC,Garac
31210,76,31,0,GARDOUCH,Gardouch
31211,76,31,0,GARGAS,Gargas
31212,76,31,0,GARIDECH,Garidech
31213,76,31,0,GARIN,Garin
31215,76,31,0,GAURE,Gauré
31216,76,31,0,GEMIL,Gémil
31217,76,31,0,GENOS,Génos
31218,76,31,0,GENSAC DE BOULOGNE,Gensac-de-Boulogne
31219,76,31,0,GENSAC SUR GARONNE,Gensac-sur-Garonne
31220,76,31,0,GIBEL,Gibel
31221,76,31,0,GOUAUX DE LARBOUST,Gouaux-de-Larboust
31222,76,31,0,GOUAUX DE LUCHON,Gouaux-de-Luchon
31223,76,31,0,GOUDEX,Goudex
31224,76,31,0,GOURDAN POLIGNAN,Gourdan-Polignan
31225,76,31,0,GOUTEVERNISSE,Goutevernisse
31226,76,31,0,GOUZENS,Gouzens
31227,76,31,0,GOYRANS,Goyrans
31228,76,31,0,GRAGNAGUE,Gragnague
31229,76,31,0,GRATENS,Gratens
31230,76,31,0,GRATENTOUR,Gratentour
31231,76,31,0,GRAZAC,Grazac
31232,76,31,0,GRENADE,Grenade
31233,76,31,0,GREPIAC,Grépiac
31234,76,31,2,GRES,Grès
31235,76,31,0,GURAN,Guran
31236,76,31,0,HERRAN,Herran
31237,76,31,1,HIS,His
31238,76,31,1,HUOS,Huos
31239,76,31,5,ISLE EN DODON,Isle-en-Dodon
31240,76,31,1,ISSUS,Issus
31241,76,31,1,IZAUT DE L HOTEL,Izaut-de-l'Hôtel
31242,76,31,0,JURVIELLE,Jurvielle
31243,76,31,0,JUZES,Juzes
31244,76,31,0,JUZET DE LUCHON,Juzet-de-Luchon
31245,76,31,0,JUZET D IZAUT,Juzet-d'Izaut
31246,76,31,0,LABARTHE INARD,Labarthe-Inard
31247,76,31,0,LABARTHE RIVIERE,Labarthe-Rivière
31248,76,31,0,LABARTHE SUR LEZE,Labarthe-sur-Lèze
31249,76,31,0,LABASTIDE BEAUVOIR,Labastide-Beauvoir
31250,76,31,0,LABASTIDE CLERMONT,Labastide-Clermont
31251,76,31,0,LABASTIDE PAUMES,Labastide-Paumès
31252,76,31,0,LABASTIDE SAINT SERNIN,Labastide-Saint-Sernin
31253,76,31,0,LABASTIDETTE,Labastidette
31254,76,31,0,LABEGE,Labège
31255,76,31,0,LABROQUERE,Labroquère
31256,76,31,0,LABRUYERE DORSA,Labruyère-Dorsa
31258,76,31,0,LACAUGNE,Lacaugne
31259,76,31,0,LACROIX FALGARDE,Lacroix-Falgarde
31260,76,31,0,LAFFITE TOUPIERE,Laffite-Toupière
31261,76,31,0,LAFITTE VIGORDANE,Lafitte-Vigordane
31262,76,31,0,LAGARDE,Lagarde
31263,76,31,0,LAGARDELLE SUR LEZE,Lagardelle-sur-Lèze
31264,76,31,0,LAGRACE DIEU,Lagrâce-Dieu
31265,76,31,0,LAGRAULET SAINT NICOLAS,Lagraulet-Saint-Nicolas
31266,76,31,0,LAHAGE,Lahage
31267,76,31,0,LAHITERE,Lahitère
31268,76,31,0,LALOURET LAFFITEAU,Lalouret-Laffiteau
31269,76,31,0,LAMASQUERE,Lamasquère
31270,76,31,0,LANDORTHE,Landorthe
31271,76,31,0,LANTA,Lanta
31272,76,31,0,LAPEYRERE,Lapeyrère
31273,76,31,0,LAPEYROUSE FOSSAT,Lapeyrouse-Fossat
31274,76,31,0,LARCAN,Larcan
31275,76,31,0,LAREOLE,Laréole
31276,76,31,0,LARROQUE,Larroque
31277,76,31,0,LASSERRE PRADERE,Lasserre-Pradère
31278,76,31,0,LATOUE,Latoue
31279,76,31,0,LATOUR,Latour
31280,76,31,0,LATRAPE,Latrape
31281,76,31,0,LAUNAC,Launac
31282,76,31,0,LAUNAGUET,Launaguet
31283,76,31,0,LAUTIGNAC,Lautignac
31284,76,31,0,LAUZERVILLE,Lauzerville
31285,76,31,0,LAVALETTE,Lavalette
31286,76,31,0,LAVELANET DE COMMINGES,Lavelanet-de-Comminges
31287,76,31,0,LAVERNOSE LACASSE,Lavernose-Lacasse
31288,76,31,0,LAYRAC SUR TARN,Layrac-sur-Tarn
31289,76,31,0,LECUSSAN,Lécussan
31290,76,31,0,LEGE,Lège
31291,76,31,0,LEGUEVIN,Léguevin
31292,76,31,0,LESCUNS,Lescuns
31293,76,31,0,LESPINASSE,Lespinasse
31294,76,31,0,LESPITEAU,Lespiteau
31295,76,31,0,LESPUGUE,Lespugue
31296,76,31,0,LESTELLE DE SAINT MARTORY,Lestelle-de-Saint-Martory
31297,76,31,0,LEVIGNAC,Lévignac
31299,76,31,0,LHERM,Lherm
31300,76,31,0,LIEOUX,Lieoux
31301,76,31,0,LILHAC,Lilhac
31302,76,31,0,LODES,Lodes
31303,76,31,0,LONGAGES,Longages
31304,76,31,0,LOUBENS LAURAGAIS,Loubens-Lauragais
31305,76,31,0,LOUDET,Loudet
31306,76,31,0,LOURDE,Lourde
31308,76,31,0,LUSCAN,Luscan
31309,76,31,0,LUSSAN ADEILHAC,Lussan-Adeilhac
31310,76,31,0,LUX,Lux
31311,76,31,3,MAGDELAINE SUR TARN,Magdelaine-sur-Tarn
31312,76,31,0,MAILHOLAS,Mailholas
31313,76,31,0,MALVEZIE,Malvezie
31314,76,31,0,MANCIOUX,Mancioux
31315,76,31,0,MANE,Mane
31316,76,31,0,MARIGNAC,Marignac
31317,76,31,0,MARIGNAC LASCLARES,Marignac-Lasclares
31318,76,31,0,MARIGNAC LASPEYRES,Marignac-Laspeyres
31319,76,31,0,MARLIAC,Marliac
31320,76,31,0,MARQUEFAVE,Marquefave
31321,76,31,0,MARSOULAS,Marsoulas
31322,76,31,0,MARTISSERRE,Martisserre
31323,76,31,0,MARTRES DE RIVIERE,Martres-de-Rivière
31324,76,31,0,MARTRES TOLOSANE,Martres-Tolosane
31325,76,31,0,MASCARVILLE,Mascarville
31326,76,31,0,MASSABRAC,Massabrac
31327,76,31,0,MAURAN,Mauran
31328,76,31,0,MAUREMONT,Mauremont
31329,76,31,0,MAURENS,Maurens
31330,76,31,0,MAURESSAC,Mauressac
31331,76,31,0,MAUREVILLE,Maureville
31332,76,31,0,MAUVAISIN,Mauvaisin
31333,76,31,0,MAUVEZIN,Mauvezin
31334,76,31,0,MAUZAC,Mauzac
31335,76,31,0,MAYREGNE,Mayrègne
31336,76,31,0,MAZERES SUR SALAT,Mazères-sur-Salat
31337,76,31,0,MELLES,Melles
31338,76,31,0,MENVILLE,Menville
31339,76,31,0,MERENVIELLE,Mérenvielle
31340,76,31,0,MERVILLA,Mervilla
31341,76,31,0,MERVILLE,Merville
31342,76,31,0,MILHAS,Milhas
31343,76,31,0,MIRAMBEAU,Mirambeau
31344,76,31,0,MIRAMONT DE COMMINGES,Miramont-de-Comminges
31345,76,31,0,MIREMONT,Miremont
31346,76,31,0,MIREPOIX SUR TARN,Mirepoix-sur-Tarn
31347,76,31,0,MOLAS,Molas
31348,76,31,0,MONCAUP,Moncaup
31349,76,31,0,MONDAVEZAN,Mondavezan
31350,76,31,0,MONDILHAN,Mondilhan
31351,76,31,0,MONDONVILLE,Mondonville
31352,76,31,0,MONDOUZIL,Mondouzil
31353,76,31,0,MONES,Monès
31354,76,31,0,MONESTROL,Monestrol
31355,76,31,0,MONS,Mons
31356,76,31,0,MONTAIGUT SUR SAVE,Montaigut-sur-Save
31357,76,31,0,MONTASTRUC DE SALIES,Montastruc-de-Salies
31358,76,31,0,MONTASTRUC LA CONSEILLERE,Montastruc-la-Conseillère
31359,76,31,0,MONTASTRUC SAVES,Montastruc-Savès
31360,76,31,0,MONTAUBAN DE LUCHON,Montauban-de-Luchon
31361,76,31,0,MONTAUT,Montaut
31362,76,31,0,MONTBERAUD,Montberaud
31363,76,31,0,MONTBERNARD,Montbernard
31364,76,31,0,MONTBERON,Montberon
31365,76,31,0,MONTBRUN BOCAGE,Montbrun-Bocage
31366,76,31,0,MONTBRUN LAURAGAIS,Montbrun-Lauragais
31367,76,31,0,MONTCLAR DE COMMINGES,Montclar-de-Comminges
31368,76,31,0,MONTCLAR LAURAGAIS,Montclar-Lauragais
31369,76,31,0,MONT DE GALIE,Mont-de-Galié
31370,76,31,0,MONTEGUT BOURJAC,Montégut-Bourjac
